announcement_key,source_id,published_date,item,price,url,scraped_at
5bdfee49aca5d1158012,2861,2026-09-07,เหล็กบางไม่ซอย,5.20.-,https://wongpanit.com/print_history_price/2861,2026-09-23T00:55:04
0b8a2ce8332d9de7fb3c,2861,2026-09-07,เหล็กหนาไม่ซอย,6.20.-,https://wongpanit.com/print_history_price/2861,2026-09-23T00:55:04
f97081ecea502f54499e,2862,2026-09-08,ทองเหลืองหนา,261.00.-,https://wongpanit.com/print_history_price/2862,2026-09-23T00:55:05
d12c50ea34e52f2e7fab,2862,2026-09-08,เหล็กบางไม่ซอย,5.20.-,https://wongpanit.com/print_history_price/2862,2026-09-23T00:55:05
fe5ec74ce939f4292908,2862,2026-09-08,เหล็กหนาไม่ซอย,6.20.-,https://wongpanit.com/print_history_price/2862,2026-09-23T00:55:05
d75daf39f6d5331d23c7,2863,2026-09-09,ทองเหลืองหนา,261.00.-,https://wongpanit.com/print_history_price/2863,2026-09-23T00:55:06
d3721954739d969ba0cb,2863,2026-09-09,เหล็กบางไม่ซอย,5.20.-,https://wongpanit.com/print_history_price/2863,2026-09-23T00:55:06
caffcad386b06bd8a3eb,2863,2026-09-09,เหล็กหนาไม่ซอย,6.20.-,https://wongpanit.com/print_history_price/2863,2026-09-23T00:55:07
06d58878e6f1fa9d03f3,2864,2026-09-10,ทองเหลืองหนา,261.00.-,https://wongpanit.com/print_history_price/2864,2026-09-23T00:55:07
5d0311c0326560e56399,2864,2026-09-10,เหล็กบางไม่ซอย,5.20.-,https://wongpanit.com/print_history_price/2864,2026-09-23T00:55:08
15ea21940ad7216554ab,2864,2026-09-10,เหล็กหนาไม่ซอย,6.20.-,https://wongpanit.com/print_history_price/2864,2026-09-23T00:55:08
ba5e43d6d45deb6869c5,2865,2026-09-11,ทองเหลืองหนา,261.00.-,https://wongpanit.com/print_history_price/2865,2026-09-23T00:55:08
1ec79c6102453f0ff09a,2865,2026-09-11,เหล็กบางไม่ซอย,5.20.-,https://wongpanit.com/print_history_price/2865,2026-09-23T00:55:09
15f7d729af89471d8e66,2865,2026-09-11,เหล็กหนาไม่ซอย,6.20.-,https://wongpanit.com/print_history_price/2865,2026-09-23T00:55:09
1639ab8b5349a7f2516e,2866,2026-09-12,ทองเหลืองหนา,269.00.-,https://wongpanit.com/print_history_price/2866,2026-09-23T00:55:10
cfbbd09443ccbd21410f,2866,2026-09-12,เหล็กบางไม่ซอย,5.20.-,https://wongpanit.com/print_history_price/2866,2026-09-23T00:55:10
a4a40abf0a2de1a89095,2866,2026-09-12,เหล็กหนาไม่ซอย,6.20.-,https://wongpanit.com/print_history_price/2866,2026-09-23T00:55:10
8c01516701f8685bda2f,2867,2026-09-13,ทองเหลืองหนา,269.00.-,https://wongpanit.com/print_history_price/2867,2026-09-23T00:55:11
ca844b9e19d844a90ddb,2867,2026-09-13,เหล็กบางไม่ซอย,5.20.-,https://wongpanit.com/print_history_price/2867,2026-09-23T00:55:11
560cc674a1d0e57e5a0f,2867,2026-09-13,เหล็กหนาไม่ซอย,6.20.-,https://wongpanit.com/print_history_price/2867,2026-09-23T00:55:12
bc34a53329c7b30c89ee,2869,2026-09-14,ทองเหลืองหนา,269.00.-,https://wongpanit.com/print_history_price/2869,2026-09-23T00:55:14
fb4268c77a09b2d8085a,2869,2026-09-14,เหล็กบางไม่ซอย,5.20.-,https://wongpanit.com/print_history_price/2869,2026-09-23T00:55:14
ee5270f83263c68d2bce,2869,2026-09-14,เหล็กหนาไม่ซอย,6.20.-,https://wongpanit.com/print_history_price/2869,2026-09-23T00:55:14
c13e6a7a5de9a9737573,2870,2026-09-15,ทองเหลืองหนา,269.00.-,https://wongpanit.com/print_history_price/2870,2026-09-23T00:55:15
663884c8dd26a4a04de8,2870,2026-09-15,เหล็กบางไม่ซอย,5.20.-,https://wongpanit.com/print_history_price/2870,2026-09-23T00:55:15
8befae9cca2fedc4f968,2870,2026-09-15,เหล็กหนาไม่ซอย,6.20.-,https://wongpanit.com/print_history_price/2870,2026-09-23T00:55:15
f13ca47e5ab86c111829,2871,2026-09-16,ทองเหลืองหนา,269.00.-,https://wongpanit.com/print_history_price/2871,2026-09-23T00:55:16
48df51bd9f844a89d741,2871,2026-09-16,เหล็กบางไม่ซอย,5.20.-,https://wongpanit.com/print_history_price/2871,2026-09-23T00:55:16
760a22b9b8cb628d1565,2871,2026-09-16,เหล็กหนาไม่ซอย,6.20.-,https://wongpanit.com/print_history_price/2871,2026-09-23T00:55:16
8f03e7af79868d7a92e4,2872,2026-09-17,ทองเหลืองหนา,269.00.-,https://wongpanit.com/print_history_price/2872,2026-09-23T00:55:17
db7f0cebc5c02f780db7,2872,2026-09-17,เหล็กบางไม่ซอย,5.20.-,https://wongpanit.com/print_history_price/2872,2026-09-23T00:55:17
7301b1f5febbd33e1577,2872,2026-09-17,เหล็กหนาไม่ซอย,6.20.-,https://wongpanit.com/print_history_price/2872,2026-09-23T00:55:18
a5b63bef93a725ffa74b,2873,2026-09-18,ทองเหลืองหนา,269.00.-,https://wongpanit.com/print_history_price/2873,2026-09-23T00:55:18
17372274fa42eddb52c1,2873,2026-09-18,เหล็กบางไม่ซอย,5.20.-,https://wongpanit.com/print_history_price/2873,2026-09-23T00:55:19
34eb9cf28dea7fbc47e1,2873,2026-09-18,เหล็กหนาไม่ซอย,6.20.-,https://wongpanit.com/print_history_price/2873,2026-09-23T00:55:19
f0187e73139acd2a342e,2874,2026-09-19,ทองเหลืองหนา,269.00.-,https://wongpanit.com/print_history_price/2874,2026-09-23T00:55:20
2c314093d99ff8e48392,2874,2026-09-19,เหล็กบางไม่ซอย,5.20.-,https://wongpanit.com/print_history_price/2874,2026-09-23T00:55:20
b38ebf65d3e4678bd42f,2874,2026-09-19,เหล็กหนาไม่ซอย,6.20.-,https://wongpanit.com/print_history_price/2874,2026-09-23T00:55:20
6a6772a675c4904f4ecc,2875,2026-09-20,ทองเหลืองหนา,269.00.-,https://wongpanit.com/print_history_price/2875,2026-09-23T00:55:21
7611480d9eb8060a850c,2875,2026-09-20,เหล็กบางไม่ซอย,5.20.-,https://wongpanit.com/print_history_price/2875,2026-09-23T00:55:21
4be911f19babd968db7c,2875,2026-09-20,เหล็กหนาไม่ซอย,6.20.-,https://wongpanit.com/print_history_price/2875,2026-09-23T00:55:21
20716bf916cedfaca8b1,2876,2026-09-21,ทองเหลืองหนา,269.00.-,https://wongpanit.com/print_history_price/2876,2026-09-23T01:13:57
1d647157edf2df7dad1f,2876,2026-09-21,เหล็กบางไม่ซอย,5.20.-,https://wongpanit.com/print_history_price/2876,2026-09-23T01:13:57
7e070312031a431fc73c,2876,2026-09-21,เหล็กหนาไม่ซอย,6.20.-,https://wongpanit.com/print_history_price/2876,2026-09-23T01:13:57
5d46dcf8098422509bdb,2877,2026-09-22,ทองเหลืองหนา,269.00.-,https://wongpanit.com/print_history_price/2877,2026-09-23T01:13:58
700824602d7655933333,2877,2026-09-22,เหล็กบางไม่ซอย,5.20.-,https://wongpanit.com/print_history_price/2877,2026-09-23T01:13:58
bc3705bff86549b41a6c,2877,2026-09-22,เหล็กหนาไม่ซอย,6.20.-,https://wongpanit.com/print_history_price/2877,2026-09-23T01:13:58
